title,address,website,phone,profiles
Bansal Hospital,"M3J4+G98, Delhi, New Delhi, Delhi 110041",#,098180 56367,
Saroj Medical Institute,"78B, Sector 19, Rohini, Delhi, 110089",https://www.sarojhospital.com/branch-detail/saroj-medical-institute,011 6901 3333,
Hospital,"J6WH+HX8, Arya Samaj Gali, Bazar Sirkiwalan, Kalyanpura, Old Delhi, New Delhi, Delhi 110006",#,1860 500 1066,
hospital,"Rz-18c, Rz-18c, B Block Kailash Puri, Kailash Puri, Palam, New Delhi, Delhi 110045",,,
Genesis Hospital Pvt. Ltd.,"1/130, Block A, Block B 3A, Janakpuri, New Delhi, Delhi 110058",http://genesishospitals.com/,098107 39919,
Singhal Medical Centre,"E-4/3 Near By Lajpat Rai Chowk, Block E, Krishna Nagar, New Delhi, Delhi 110051",http://www.singhalmedicalcentre.com/,011 2209 4153,
MSS Hospital,"6, Zone H-4 Plot 5, 7, Parwana Rd, Pitam Pura, New Delhi, Delhi 110034",#,01334 260 215,
NCR HOSPITAL NEW DELHI,"Masjid Abdul Ghani, 23 A, Chelmsford Rd, Aram Bagh, Paharganj, New Delhi, Delhi 110055",,,
"Fortis Memorial Research Institute, Gurugram","Sector - 44, Opposite HUDA City Centre, Gurugram, Haryana 122002",https://www.fmri.in/?utm_source=google-gmb&utm_medium=gmb-seo-url&utm_campaign=FHL-gmb,0124 496 2200,<br/>https://www.youtube.com/channel/UCYB4voQZk7vGlJac86jIrTA
Sitaram Bhartia Institute of Science and Research,"B-16, NRPC Colony, Block B, Qutab Institutional Area, New Delhi, Delhi 110016",https://www.sitarambhartia.org/?utm_source=googlemybusinesswebsite&utm_medium=googlemybusinesswebsite&utm_campaign=gmbsbisr,011 4211 1111,<br/>https://in.linkedin.com/in/ali-ahmad-3474a4146<br/>https://www.facebook.com/sitarambhartia/<br/>https://www.youtube.com/c/SitaramBhartiaInstituteofScienceandResearch
PSRI HOSPITAL,"Venu Loop, Phase II, Sheikh Sarai, New Delhi, Delhi 110017",,,
"Best Women Hospital in Delhi, Delhi NCR India - Gaudium Women hospital","B1/51, Block B1, Janakpuri, Delhi, 110058",https://www.gaudiumwomenhospital.com/,011 4385 8585,
Hindu Rao Hospital,"Gandhi Square, Malka Ganj, Delhi, 110007",http://www.hindurao.com/,011 2391 9476,
Hindu Rao Hospital,"Gandhi Square, Malka Ganj, Delhi, 110007",http://www.hindurao.com/,011 2391 9476,
Best Hospital in India,"44 f/ 9, Rajender Complex, Kishangarh Sec - A, Vasant Kunj, New Delhi, Delhi 110070",,,
Ganesh Ortho Trauma & Medical Centre,"F-15/7, Hansraj Marg, Krishna Nagar, near BSES Office, New Delhi, Delhi 110051",http://www.ganeshortho.com/,011 4314 6100,<br/>https://in.linkedin.com/in/sheetal-raghav-326091187
PGH Hospitals Pvt Ltd,"Plot No. 89A,Vikasnagar Extn Phase-2, Shukkar Bazar Rd, Block B, Uttam Nagar, New Delhi, Delhi 110059",#,095991 98054,
Kalawati Saran Children's Hospital,"C- 604, Connaught Circus, Bangla Sahib Rd, DIZ Area, Connaught Place, New Delhi, Delhi 110001",http://lhmc-hosp.gov.in/index1.php?lang=1&level=1&sublinkid=17&lid=71,011 2334 4147,<br/>https://in.linkedin.com/in/ashok-dutta-53b44236
Base Hospital Delhi Cantt,"J46P+678, Off, Mahatma Gandhi Rd, Kirby Place, Delhi Cantonment, New Delhi, Delhi 110010",#,011 2569 3422,
Dr Bansal's Clinic,"A-14, Friends Colony, New Friends Colony, New Delhi, Delhi 110025",http://www.drbansalstone.com/,096507 95544,
"Fortis La Femme, Greater Kailash II, New Delhi","S - 549 Alakananda, Alaknanda Don Bosco Rd, Greater Kailash II, New Delhi, Delhi 110048",https://www.fortishealthcare.com/india/fortis-la-femme-hospital-in-greater-kailash-delhi?utm_source=google-gmb&utm_medium=gmb-seo-url&utm_campaign=FHL-gmb,076695 84335,<br/>https://www.facebook.com/FLFGK/<br/>https://in.linkedin.com/company/fortislafemme
Shivam Hospital,"84, Delhi, New Delhi, Delhi 110035",#,082956 42029,
Delhi Government Hospital,"G828+JV7, Meethapur Chowk, Molarband, Badarpur, New Delhi, Delhi 110044",#,079050 71813,
Urban Hospital,"Gali No. 3, Shalimar Village, Shalimar Bagh, Delhi, 110088",,,
Hospital,"J5RQ+3HV, Sir Ganga Ram Hospital Marg, Block B 4, Rajinder Nagar, Delhi, 110060",,,
AIIMS Hospital,"Ansari Nagar East, Gautam Nagar, Ansari Nagar East, New Delhi, Delhi 110029",http://www.aiims.edu/,011 2658 8500,
Paras Hospital,"12, Guru Harkishan Nagar, West Delhi, New Delhi, Delhi 110087",#,087084 61125,
eden hospital,"J4P2+HQ8, MCD Market, Ashok Nagar, New Delhi, Delhi 110018",,,
Sarthak Hospitals,"DDA Market, 266, 1, 110029, PT Narender Kumar Pandey Marg, Block A, Bhim Nagri, Safdarjung Enclave, New Delhi, Delhi 110016",,,
"Fortis Memorial Research Institute, Gurugram","Sector - 44, Opposite HUDA City Centre, Gurugram, Haryana 122002",https://www.fmri.in/?utm_source=google-gmb&utm_medium=gmb-seo-url&utm_campaign=FHL-gmb,0124 496 2200,<br/>https://www.youtube.com/channel/UCYB4voQZk7vGlJac86jIrTA
Parmanand Special Surgery Hospital,"Unnamed Road, Kashmere Gate, New Delhi, Delhi 110006",https://www.psshdelhi.org/,011 3538 6000,
Hospital,"Sunder Park, Geeta Colony, New Delhi, Delhi 110031",,,
Lal Bahadur Shastri Hospital,"384, Indra Camp, near Lal Bahadur Shashtri hospital emergency gate, Khichripur, Kalyan Puri, Delhi, 110091",,,<br/>https://www.facebook.com/LALBAHADURSHASTRIHOSPITAL/<br/>https://in.linkedin.com/in/saurabh-kumar-1637481a0?trk=public_profile_browsemap_profile-result-card_result-card_full-click
Ashray Medical Centre,"W.H.S.-2, 10, Timber Block, Kirti Nagar, New Delhi, Delhi 110015",https://www.ashraymedicalcentre.in/,080 4275 6248,<br/>https://www.facebook.com/centerashray/
Rajiv Gandhi Cancer Institute & Research Centre,"Sir Chotu Ram Marg, Rohini Institutional Area, Sector 5, Rohini, New Delhi, Delhi 110085",https://www.rgcirc.org/?utm_source=google_map&utm_medium=organic&utm_campaign=Rohini_LS,011 4702 2222,<br/>https://www.youtube.com/c/rajivgandhicancerinstituteandresearchcentre
"Hindu Rao Hospital, North Campus DU","t-146, Lodhi Colony, Sector 3G, Sarai Kale Khan, New Delhi, Delhi 110013",,,
Lalita Hospital,"Parnami Market Rd, Rajiv Nagar Extension, Sector 38, Begum Pur, Delhi, 110086",http://lalitahospital.com/,093127 46810,
Ram Krishna hospital,"277, Ram Lal Chandhok Marg, Chabi Ganj, Kashmere Gate, New Delhi, Delhi 110006",http://www.ramkrishnacarehospitals.com/,,
Indira Gandhi Hospital,"Dwarka Sector 9, Dwarka, New Delhi, Delhi 110077",,,
IITD Hospital,"18C, 1, Jia Sarai, Hauz Khas, New Delhi, Delhi 110016",http://hospital.iitd.ac.in/,011 2659 6628,
Maharaja Agrasen Hospital,"R3PH+QM2, Bawana Road, Swatantra Nagar, Narela, New Delhi, Delhi 110040",#,096670 97114,
Delhi Hospital,"Mool Chand Nagar, Adarsh Nagar, Delhi, 110033",,,
Sarthak Hospitals,"5, Chaudhary Harsukh Marg
DDA Market, Chaudhary Harsukh Marg, DDA Market, Block A 1, Nauroji Nagar, Safdarjung Enclave, New Delhi, Delhi 110029",,,
Anand Hospital,"17, Master Plant Rd, G Block, Preet Vihar, Delhi, 110092",,,
Hospital,"Rz-30, Street No. 5, Vaishali Extension, Block B, Dashrath Puri, Delhi, 110045",,,
Maharishi Valmiki Hospital,"M699+GVG, Kingsway Camp, GTB Nagar, New Delhi, Delhi 110009",,,
Devprastha Hospital,"H3PP+QFJ, Block D, Raj Nagar I, Raj Nagar, New Delhi, Delhi 110045",,,
Khetarpal Nursing Home,"GN-5, Shivaji Enclave, F & G Sector Raja Gardens, Shivaji Enclave, Rajouri Garden, New Delhi, Delhi 110027",https://www.drishachildcare.com/,011 4560 0000,
Chacha Nehru Bal Chikitsalaya,"CHACHA NEHRU BAL CHIKITSALAYA, Raja Ram Kohli Marg, Geeta Colony, New Delhi, Delhi 110031",http://www.cnbchospital.in/,011 2121 0215,
Grace Hospital,"A138, Vivekanand Marg, Block A, Sector 8 Dwarka, Dwarka, New Delhi, Delhi 110077",http://gracehospitals.com/,093138 59291,
"Fortis Memorial Research Institute, Gurugram","Sector - 44, Opposite HUDA City Centre, Gurugram, Haryana 122002",https://www.fmri.in/?utm_source=google-gmb&utm_medium=gmb-seo-url&utm_campaign=FHL-gmb,0124 496 2200,<br/>https://www.youtube.com/channel/UCYB4voQZk7vGlJac86jIrTA
AD Medicare Hospital,"J6R7+VCR, Bazar Sangatrashan, Ratan Lal Market, Kaseru Walan, Paharganj, New Delhi, Delhi 110055",,,
Parmath Hospital,"M4Q7+M93, Guru Harkishan Marg, Co-operative Group Housing Societies Pitampura, Pitam Pura, Delhi, 110083",,,
North DMC Hindu Rao Hospital,"M6G6+9Q5, Malka Ganj, Kamla Nehru Ridge, Civil Lines, New Delhi, Delhi 110007",http://www.hindurao.com/,011 2391 9476,<br/>https://www.facebook.com/fabriquerndmc/
Delhi Institute of Trauma & Orthopedics (DITO) - Best Orthopaedic Hospital in Delhi NCR India,"Room No-408, Ground Floor, Sant Parmanand Hospital 18, Sham Nath Marg,Civil Lines North Delhi, New Delhi, Delhi 110054",https://www.ditodelhi.com/,098118 98880,
Hospital In Chandrakyapuri,"H5VJ+7J4, Chandragupta Marg, Block D, Diplomatic Enclave, Malcha, New Delhi, Delhi 110021",,,
Medicals in India | Hospitals in India,"B-138, Fourth Floor, Mohammadpur, Bhikaji Cama Place, New Delhi, Delhi 110066",,,
"Delhi Hospital and Nursing Home (Bahadurgarh, Haryana)","Rohtak Rd, near Shyamji Complex, Ram Nagar, Bahadurgarh, Haryana 124507",https://www.delhihospitalbahadurgarh.com/,01276 230 607,
Dr. Vijaypal Yadav Hospital,"9, Delhi, New Delhi, Delhi 110057",#,082228 55679,
e 7 hospital,"J6RV+V4X, Bharat Ram Rd, Old Delhi, New Delhi, Delhi 110002",,,
Dharamshila Cancer Foundation And Research Centre,"Vasundhara Enclave, Near New Ashok Nagar Metro Station, New Delhi, Delhi 110096",http://www.dhrc.in/,1860 208 0208,<br/>https://www.facebook.com/dharamshilanarayanasuperspecialityhospital/<br/>https://www.instagram.com/dharamshilahospital/<br/>https://in.linkedin.com/company/dharamshila-hospital-&-research-centre<br/>https://mobile.twitter.com/cancerhospitals<br/>https://www.youtube.com/channel/UC0FYA_g-mJC2G7vLGu-RDHA
Agarwal Medical Centre,"E-234 (Gate No. 2), Greater Kailash - Part 1 Near Kailash Coloney Metro Station Near GK-1 M Block Market Near Mata Gujri Public School, New Delhi, Delhi 110048",#,098184 95417,
Research And Hospital Center.,"C4VR+H8R, Mandi, New Delhi, Delhi 110047",,,
MBBS Hospital,"J675+HJC, old, Delhi",,,
Dehli,"J7FX+VF4, Vinod Nagar, Block D, West Vinod Nagar, New Delhi, Delhi 110092",#,094529 27022,
Action Cancer Hospital,"A 4, A 4 Block, A 6 Block, Paschim Vihar, Delhi, 110063",https://www.actioncancerhospital.com/,011 4922 2222,
Kamlesh Medical Centre,"423, Bhera Enclave, Paschim Vihar, Delhi, 110087",#,098103 17641,
Hospital Hausala Prasad,"CB-173, Shine House, Ring Road, Naraina, New Delhi, Delhi 110028",http://www.hospitalhausalaprasad.org/,011 2577 8582,
hospital,"H5JC+F8W, Block C, Moti Bagh South Market, South Moti Bagh, New Delhi, Delhi 110021",,,
Siddharth Hospital,"1179, Kanjhawala Rd, Ishwar Colony, Bawana, Delhi, 110039",#,098914 28388,
Ivf Hospital in Delhi,"G6RG+V9V, Outer Ring Rd, Block E, Soami Nagar North, Soami Nagar, New Delhi, Delhi 110017",http://worldivfcentre.com/,088000 52141,
"Fortis Memorial Research Institute, Gurugram","Sector - 44, Opposite HUDA City Centre, Gurugram, Haryana 122002",https://www.fmri.in/?utm_source=google-gmb&utm_medium=gmb-seo-url&utm_campaign=FHL-gmb,0124 496 2200,<br/>https://www.youtube.com/channel/UCYB4voQZk7vGlJac86jIrTA
north city hospital sant nagar,"Rajpath Area, Central Secretariat, New Delhi, Delhi 110011",,,
Ardent hospital,"RZ, Gali Number 3, Shiv Puri, Jagdamba Vihar, West Sagarpur, Najafgarh Road Industrial Area, New Delhi, Delhi 110046",#,099533 45221,
Mahadurga Charitable Trust,"P57P+MJX, Rishabh Park, Phase 3, Model Town, Delhi, 110009",,,
LHMC & Associated Hospitals,"J6M7+J5C, Lady Hardinge Medical College, Connaught Place, New Delhi, Delhi 110001",http://lhmc-hosp.gov.in/index.php,23408257,
Mini Hospital,"P5PX+M2J, Sant Nagar Marg, Sant Nagar Extension, West Sant Nagar, Jharoda Majra Burari, Delhi, 110084",,,
दिल्ली,"2647/67, Block E 1, Molar band Extension, Badarpur, New Delhi, Delhi 110044",,,
Apollo Cradle Maternity & Children's Hospital,"R-2, Near, Nehru Place Flyover, Pocket 40/203, Nehru Enclave, Chittaranjan Park, New Delhi, Delhi 110019",https://www.apollocradle.com/our-centres/apollo-cradle-centre-in-nehru-place-delhi/?utm_source=Google&utm_medium=GoogleMap&utm_campaign=GoogleMapNehruPlace,,
Chinyot Hospital,"J6W6+XPM, Arya Nagar Rd, Multani Dhanda, Paharganj, New Delhi, Delhi 110055",,,
OT Complex - Sir Gangaram Hospital,"22/1, Sarhadi Gandhi Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060",http://www.sgrh.com/,011 2575 0000,
DaVita at Primus Super Speciality Hospital,"EP 31 A, Chandragupta Marg, Chanakyapuri, New Delhi, Delhi 110021",http://www.nephrolife.in/delhi/contact.php,090191 20000,
Health General Hospitals,"Dr Jose P Rizal Marg, Chanakyapuri, New Delhi, Delhi 110021",#,079917 25625,
Valise Hospitality India Private Limited,"G-25a, Ring Road Mall, Rohini Sector-3, Deepali Chowk, Near Kali Mata Mandir, Delhi, New Delhi, Delhi 110085",#,095412 12466,
Hospital at my home,"72, Ansari Rd, Daryaganj, New Delhi, Delhi 110002",,,
Gouri Hospital (Best Gynecologist In Delhi),"30, Opposite Hansraj College, Jawahar Nagar - Malka Ganj Rd, near Subway, New Delhi, Delhi 110007",https://www.gourihospital.com/,011 4716 4716,<br/>https://in.linkedin.com/company/gouri-hospital
Ishan Hospital,"Plot No.1, Pocket, 8B, Dr MC Davar Marg, Sector 19, Rohini, New Delhi, Delhi 110089",#,092125 17399,<br/>https://www.facebook.com/ishanhospitals/
New Hospital Building,"G772+9C2, Block D, Hamdard Nagar, New Delhi, Delhi 110062",,,
Agnivesh Ayurveda Hospital,"No.1&2, No.90/91, Monday Market Road, near Metro Pillar No.798, near Dwarka More, Dwarka Mor, Sainik Nagar, Vipin Garden, Kakrola, Delhi, 110059",http://www.agniveshayurveda.co.in/,098739 96601,
Charitable Birds Hospital,"J7VP+98R, Mahila park, Shakarpur, Delhi, 110092",#,097171 62615,
Charity Birds Hospital,"M64P+5FV, Next to Shri Digambar Jain Lal Mandir (, opposite to Red Fort, Chandni Chowk, Delhi, 110006",http://charitybirdshospital.org/,011 4724 3215,
Rao Tularam Memorial Hospital,"HWV7+VJX, New, Jaffarpur Kalan, Delhi, 110073",http://web.delhi.gov.in/wps/wcm/connect/DoIT_RTRMH/doit_rtrmh/home,011 2531 8444,<br/>https://in.linkedin.com/in/dr-ankita-vats-2a4b94117
"Fortis Memorial Research Institute, Gurugram","Sector - 44, Opposite HUDA City Centre, Gurugram, Haryana 122002",https://www.fmri.in/?utm_source=google-gmb&utm_medium=gmb-seo-url&utm_campaign=FHL-gmb,0124 496 2200,<br/>https://www.youtube.com/channel/UCYB4voQZk7vGlJac86jIrTA
Charity Birds Hospital,"M64P+5FV, Next to Shri Digambar Jain Lal Mandir (, opposite to Red Fort, Chandni Chowk, Delhi, 110006",http://charitybirdshospital.org/,011 4724 3215,
Rao Tularam Memorial Hospital,"HWV7+VJX, New, Jaffarpur Kalan, Delhi, 110073",http://web.delhi.gov.in/wps/wcm/connect/DoIT_RTRMH/doit_rtrmh/home,011 2531 8444,<br/>https://in.linkedin.com/in/dr-ankita-vats-2a4b94117
Yashoda Super Speciality Hospital,"near, Metro Station, Kaushambi, Ghaziabad, Uttar Pradesh 201012",https://www.yashodahospital.org/,0120 418 9500,<br/>https://in.linkedin.com/in/prateem-goon-78190b19a<br/>https://twitter.com/hospitalyashoda?lang=ar-x-fm
E S I Hospital basai Darapur service Road,"ESI HOSPITAL, Basai Dara pur, SSSERVICE, New Delhi, Delhi 110015",#,011 2510 0664,
"Max Super Speciality Hospital, Vaishali","W-3, Ashok Marg, near Radisson Blu Hotel, Sector-1, Vaishali, Ghaziabad, Uttar Pradesh 201012",https://www.maxhealthcare.in/hospital-network/max-super-speciality-hospital-vaishali?utm_source=D-Organic&utm_medium=gmb&utm_campaign=vaishali-profile,088604 44888,<br/>https://in.linkedin.com/in/krishan-goswami-8853361aa
Bali Nursing Home,"KHALSA COLLEGE, 20 B/3 DESH BANDHU GUPTA ROAD, OPPOSIT, Karol Bagh, New Delhi, Delhi 110005",http://www.drbali.com/,011 2871 7474,<br/>https://www.facebook.com/BALINURSINGHOME2012/
Institute of Liver and Biliary Sciences,"D1 ilbs, D-1, Vasant Kunj Rd, Ghitorni, New Delhi, Delhi 110070",http://www.ilbs.in/,1800 11 5354,
Delhi,"H3QH+96V, Palam Village, Palam, New Delhi, Delhi 110045",,,
Gouri Hospitals Limited,"30, Dr Bhim Rao Ambedkar Marg, C-1 Block, Jawahar Nagar, Kamla Nagar, New Delhi, Delhi 110007",https://www.gourihospital.com/,011 4716 4716,
Hospital,"140, Vashist Kumar Gulla Marg, Arihant Nagar, Punjabi Bagh, Delhi, 110026",https://timesofindia.indiatimes.com/,,
ESI Hospital,"Dr KN Katju Marg, Opp HP Petrol Pump, Sector 15, Sector 15A, Rohini, New Delhi, Delhi 110089",http://esic.nic.in/,011 2786 1033,
Child Hospital India,"601/B, Hemkunt Chambers, 89, Nehru Place, New Delhi, Delhi 110065",#,095405 66722,
Jaffar pur Hospital,"Rawta More, Jaffarpur Kalan, Delhi, 110073",#,011 2531 8070,
Hospital,"Babu Nagar, Block C, Old Mustafabad, New Mustafabad, Delhi, 110094",,,
Dt Mahima Aggarwal,"144, Sayed Gaon, GH 6, Sayad Goen, New Delhi, Delhi 110087",#,095999 65490,
I-Create Hospital,"A3/24, Third Floor, Janakpuri, near Mata Chanan Devi Hospital, Block A3, Janakpuri, Delhi, 110058",http://www.icreatehospitals.com/,011 2550 6664,
IRMIC Hospital,"2, Chandragupta Marg, Chanakyapuri, New Delhi, Delhi 110021",#,081307 35651,
Lok Nayak Jai Prakash Narayan Hospital Emergency Room,"J6QP+MQ6, Jawaharlal Nehru Marg, Maulana Azad Medical College Campus, Delhi Gate, New Delhi, Delhi 110002",#,011 2323 2400,
Bengal Tour Plans,"50/8D Harish Mukherjee Road, Ground Floor Annapurna Bari, Kolkata, West Bengal 700025",https://bengaltourplans.com/,084203 61281,<br/>https://www.facebook.com/BengalTourPlans/
Diamond Tours & Travels,"2nd floor, 30, Jadunath Dey Rd, beside Yogayog Bhawan, Bowbazar, Kolkata, West Bengal 700012",http://www.diamondtours.co.in/,033 2212 0114,<br/>https://in.linkedin.com/in/diamond-tours-travels-65459132<br/>https://www.facebook.com/diamond.tours.3/
Roopkatha Tours & Travels,"134/B, S P Mukherjee Road, Kalighat, Kolkata",http://roopkathatours.com/,033 2463 5553,
Orient Tours & Travels,"588, 3, Diamond Harbour Rd, Shimultala, Jadu Colony, Behala, Kolkata, West Bengal 700034",https://www.orienttoursandtraavels.in/,091635 61939,
Darshan Travels & Tours,"203, 2nd Floor, Magnet Chamber, 57D, C.R. Avenue, beside Central Metro Station, Tiretti, Kolkata, West Bengal 700012",http://www.darshantravelsandtours.com/,098362 29717,<br/>https://www.facebook.com/darshantravelstours/
Padma Travels,"27, Netaji Nagar Rd, Sree Colony Bazar, Sree Colony, Pallisree, Netaji Nagar, Kolkata, West Bengal 700092",http://padmatravels.in/,062912 67347,<br/>https://www.facebook.com/padmatravelskolkata/
Delight Tours & Travels,"9/B, Esplanade East, Esplanade, Chowringhee North, Bow Barracks, Kolkata, West Bengal 700069",http://www.delighttourstravels.com/,098305 23588,<br/>https://www.facebook.com/delighttoursandtravels/
Jatrik Travel Agency,"309, 2nd Floor, Room No.4, B B Ganguly Street, Kolkata, West Bengal 700012",http://www.jatriktravel.com/,098300 39043,<br/>https://www.facebook.com/jatriktravel/<br/>https://in.linkedin.com/company/jatrik-travel-agency-
Muskan Tours & Travels,"1, Taltala Bazar St, Janbazar, Taltala, Kolkata, West Bengal 700014",#,098837 29506,
Adeeba Tour and Travels Pvt Ltd,"Chowdhury Masjid, 89A, Shakespeare Sarani Rd, near Bhawan, Park Circus, Park Street area, Kolkata, West Bengal 700017",https://adeebatourandtravels.com/,099031 07214,<br/>https://www.instagram.com/adeebatourandtravels/<br/>https://mobile.twitter.com/adeebatourandt1
Bengal Travel Service,"Ground Floor, 4, Sudder St, Fire Brigade Head Quarter, New Market Area, Dharmatala, Taltala, Kolkata, West Bengal 700016",#,098310 86208,
Ambition Travels & Tour Private Limited,"British Indian Street, 401, Merlin Chambers, 18, Abdul Hamid St, Kolkata, West Bengal 700069",#,098312 55725,<br/>https://www.instagram.com/ambitiontravelstours/<br/>https://in.linkedin.com/company/ambitiontravels
